Temps;Position en x;Position en y;Position en z;Vitesse en x;Vitesse en y;Vitesse en z;Vitesse globale;Accélération en x;Accélération en y;Accélération en z;Angle phi;Angle theta;Angle psi;Quaternion q0;Quaternion q1;Quaternion q2;Quaternion q3;Vitesse angulaire dphi;Vitesse angulaire dptheta;Vitesse angulaire dpsi;Accélération angulaire d2phi;Accélération angulaire d2ptheta;Accélération angulaire d2psi;
47.150000000000006;-2137.250511758255;-258.12370999314857;5269.757255718184;130.06435961624945;0.4186987492277418;-0.09081031337023311;130.06506647563327;0.37512103669004343;-0.033566856144124066;-0.008650980244816555;1.6053776215394588;-1.3007270314548829;-3.0182363161852734;-0.46872007441407126;0.384581014662929;0.5972380813372439;0.5250431388560888;-0.5153617113190668;-0.0022597338323980653;0.02429328793639887;-0.01508699450125201;0.000539914640149606;0.0016835889367350916;
47.2;-2138.9508631350577;-258.338293989881;5263.476417340581;130.43882781661426;0.37533016758727183;-0.09326138849316756;130.43940299874885;0.3745918268551964;-0.043380741832575176;-0.0024532507241323337;1.5797062818102579;-1.3019765786030824;-3.018712457407209;-0.4639539073528257;0.3910715723668748;0.5901094383227029;0.5324877772340358;-0.5300785579567653;-0.001756417287528247;0.0257786452106554;-0.014721829332453092;0.0005034944787946883;0.001485896095358312;
47.25;-2140.6505225230244;-258.55264428587725;5257.176006040349;130.81275250372505;0.32359505514121933;-0.0903013763969977;130.8131864278327;0.37404813776663287;-0.05175038363824984;0.0029598208643874077;1.5531189453886765;-1.3032971275075649;-3.0189787674432944;-0.4589916332039839;0.39767288775642184;0.5826683047694847;0.5400380985232274;-0.5438319534690117;-0.001335492651549094;0.027014517980950295;-0.013758191187444464;0.0004210852510360582;0.0012363405773680122;
47.300000000000004;-2142.349405121621;-258.76673997829494;5250.856032379459;131.18611780404683;0.2652228995924439;-0.08295105579341333;131.18641524904595;0.3734885700861395;-0.05839002868431552;0.007351824691179109;1.5256773380300934;-1.304673122875953;-3.0190358604282843;-0.4538347740626844;0.4043613971998204;0.5749282036765822;0.5476696816927674;-0.5561139918965889;-0.001033135118001213;0.027957245941871475;-0.012286457143154312;0.000302486510570033;0.0009431083550271426;
47.35;-2144.0474139839525;-258.98057057923154;5244.516504290829;131.558908427742;0.2021757886295963;-0.07237707037343208;131.55908723844672;0.3729137072471815;-0.06306698736077072;0.01057682631975468;1.4974759099366959;-1.3060873880369765;-3.0188947563193507;-0.44848926317302723;0.41110880569430597;0.5669107557311999;0.5553522617365947;-0.5665273680719528;-0.0008741670244439535;0.028572994982998038;-0.010417260388208838;0.0001590545689993341;0.0006160285119127524;
47.400000000000006;-2145.744443740258;-259.1941355243523;5238.157428134095;131.93111150946956;0.13658479673179819;-0.05979695173382073;131.93119951904586;0.3723259741453257;-0.06561220188750332;0.012583899317575769;1.468635076116999;-1.3075217290212462;-3.0185759498586604;-0.44296493626716155;0.41788380135452274;0.5586442721472572;0.5630518825426375;-0.5747981717494339;-0.0008714072510367368;0.02883909024889154;-0.008274034219582605;2.796763975461552e-06;0.0002662637077330944;
47.45;-2147.440384544103;-259.40744319482184;5231.7788097719595;132.30271801489957;0.07067689069959524;-0.04638776583261858;132.30274872128155;0.37172920277391214;-0.06592973103538988;0.013413502360006428;1.4392935731743581;-1.3089578827492825;-3.0181080254178854;-0.4372748246508653;0.42465379013157395;0.5501620559973024;0.570733063105767;-0.5807808228924278;-0.0010259204503779474;0.028744961803180216;-0.005985150653932458;-0.00015452867670079102;-9.407732780063915e-05;
47.5;-2149.1351260780452;-259.620509532145;5225.380655620637;132.6737235046473;0.006694513906947912;-0.033205604913789835;132.67373120979747;0.37112798947108033;-0.06400407439486365;0.013186631735986304;1.4096003905128824;-1.3103780535259926;-3.0175258894640296;-0.43143429749633244;0.43138654491054046;0.5415005169607093;0.5783608323042542;-0.584455318967987;-0.001328080930093437;0.028292632319771065;-0.0036762298158537427;-0.00030222758176082687;-0.0004523979038626372;
47.550000000000004;-2150.8285614603747;-259.83335634414465;5218.962973632911;133.04412816265346;-0.05318892104517179;-0.02112152139640433;133.04414333093646;0.37052695913541484;-0.05990426613420059;0.01208837509464582;1.3797067386326074;-1.311765593219005;-3.0168687193655668;-0.425460112665597;0.4380516772976693;0.5326972156572353;0.585902509716038;-0.5859174882435096;-0.0017593017658247873;0.027496694953198158;-0.001463143436125428;-0.00043133532475612247;-0.0007961233475968613;
47.6;-2152.5205909063734;-260.04600941219;5212.525774179161;133.41393611936053;-0.10695356577163789;-0.010777448469931382;133.41398163470865;0.36993005977391497;-0.0537839020809203;0.010347918788682221;1.3497584931522542;-1.3131056927008147;-3.0161777489966366;-0.4193694424347914;0.444621860759253;0.5237889564971465;0.5933291408576544;-0.5853633685444686;-0.0022942371578785026;0.02638375800903166;0.0005538619100389018;-0.0005350902701815759;-0.001113234377112629;
